Title="NACA0012"
VARIABLES=x/c,Cp
ZONE T="cal"
1.0     -1
0.999755728800233     -0.4552610715782325
0.9990231538746079     -0.4538145362825452
0.997802991010949     -0.3922178337674309
0.9960964324118426     -0.349594823408531
0.9939051455297547     -0.31616977841446237
0.991231271437788     -0.288428227454669
0.9880774227376726     -0.2645924094071914
0.9844466810070318     -0.2436354839512631
0.98034259378842     -0.22490795048858714
0.9757691711230727     -0.20797092919290194
0.9707308816327557     -0.19251264739400376
0.9652326481535434     -0.17830271016259047
0.9592798429257898     -0.16516526112382035
0.9528782823449953     -0.15296234254804786
0.9460342212786932     -0.14158311443330762
0.9387543469549156     -0.1309366140151611
0.9310457724282033     -0.12094674636045943
0.9229160296295487     -0.11154873154675338
0.9143730620070609     -0.10268653199867717
0.9054252167645425     -0.09431095692091662
0.8960812367055646     -0.0863782453736267
0.8863502516910058     -0.07884899469202589
0.8762417697184033     -0.0716873426775706
0.8657656676318345     -0.06486033937710967
0.8549321814714017     -0.05833746263608586
0.843751896471753     -0.052090244174396116
0.8322357367194109     -0.04609198167565032
0.820394954479013     -0.04031751855786747
0.8082411191988956     -0.03474307752034145
0.7957861062067613     -0.02934613717571377
0.7830420851064765     -0.024105343436619853
0.7700215078873378     -0.019000449077243187
0.756737096757421     -0.014012276205387364
0.7432018317129055     -0.009122697376057642
0.7294289378555179     -0.004314631839511307
0.7154318724704852     0.0004279459958613785
0.7012243118776269     0.005119988345129611
0.68682013806843     0.00977534817189385
0.6722334251421664     0.014406747469658088
0.6574784255543051     0.019025741280994213
0.6425695561906537     0.023642678851669263
0.6275213842808383     0.02826666316566473
0.6123486131648859     0.03290550998291719
0.5970660679268138     0.03756570740033105
0.5816886809092651     0.04225237687138428
0.5662314771233441     0.04696923654629148
0.5507095595679058     0.051718567731886544
0.5351380944726465     0.05650118521251435
0.5195322964794098     0.06131641211640271
0.503907413776192     0.06616205995253521
0.4882787131983698     0.07103441437739688
0.472661465311707     0.07592822717293513
0.45707092949171707     0.08083671481966936
0.4415223390139589     0.0857515639283224
0.426030886169835     0.09066294363996175
0.41061170742243536     0.09555952490995523
0.3952798686169279     0.10042850634469613
0.38005035025995115     0.1052556459522822
0.3649380328823889     0.11002529778234704
0.3499576824998297     0.11472045195215497
0.33512393618491676     0.11932277596611196
0.3204512877656878     0.12381265450826495
0.30595407366387506     0.1281692239942498
0.2916464588870067     0.13237039707177178
0.27754242318799194     0.1363928709058404
0.2636557474057173     0.14021211141382772
0.2500000000000001     0.14380230353689338
0.2365885237940497     0.1471362550296349
0.2234344229374003     0.1501852379598132
0.21055055010204426     0.1529187479109433
0.19794949392428218     0.15530415546728515
0.18564356670455767     0.157306217506759
0.17364479237729524     0.1588864065409037
0.16196489476249776     0.16000200398884745
0.15061528611057917     0.16060488668772743
0.13960705595162892     0.16063991347772122
0.12895096025999947     0.16004278802509742
0.11865741094480908     0.15873723186378386
0.10873646567662165     0.15663124326902733
0.09919781806025135     0.15361213642331584
0.09005078816328782     0.1495399421356043
0.08130431340959982     0.14423859334882172
0.07296693984671454     0.13748409869667366
0.0650468137956049     0.12898860385258737
